IDRSSD,DATE,CITY,STATE,MinorityStatusCode
285759,3/31/2008,,,
285759,6/30/2008,,,
285759,9/30/2008,,,
285759,12/31/2008,Vinita,OK,N
285759,3/31/2009,,,
285759,6/30/2009,,,
285759,9/30/2009,,,
285759,12/31/2009,Vinita,OK,N
285759,3/31/2010,,,
285759,6/30/2010,,,
285759,9/30/2010,,,
285759,12/31/2010,Vinita,OK,N
285759,3/31/2011,,,
285759,6/30/2011,,,
285759,9/30/2011,,,
285759,12/31/2011,Vinita,OK,N
285759,3/31/2012,,,
285759,6/30/2012,,,
285759,9/30/2012,,,
285759,12/31/2012,Vinita,OK,N
285759,3/31/2013,,,
285759,6/30/2013,,,
285759,9/30/2013,,,
285759,12/31/2013,Vinita,OK,N
285759,3/31/2014,,,
285759,6/30/2014,,,
285759,9/30/2014,,,
285759,12/31/2014,Vinita,OK,N
285759,3/31/2015,,,
285759,6/30/2015,,,
285759,9/30/2015,,,
285759,12/31/2015,Vinita,OK,N
285759,3/31/2016,,,
285759,6/30/2016,,,
285759,9/30/2016,,,
285759,12/31/2016,Vinita,OK,N
285759,3/31/2017,,,
285759,6/30/2017,,,
285759,9/30/2017,,,
286457,9/30/2008,,,
286457,12/31/2008,,,
286457,3/31/2009,,,
286457,6/30/2009,,,
286457,9/30/2009,,,
286457,12/31/2009,,,
286457,3/31/2010,,,
286457,6/30/2010,,,
286457,9/30/2010,,,
286457,12/31/2010,,,
286457,3/31/2011,,,
286457,6/30/2011,,,
286457,9/30/2011,,,
286457,12/31/2011,,,
286457,3/31/2012,,,
286457,6/30/2012,,,
286457,9/30/2012,,,
286457,12/31/2012,,,
286457,3/31/2013,,,
286457,6/30/2013,,,
286457,9/30/2013,,,
286457,12/31/2013,,,
286457,3/31/2014,,,
286457,6/30/2014,,,
286457,9/30/2014,,,
286457,12/31/2014,,,
288750,6/30/2003,,,
288750,9/30/2003,,,
288750,12/31/2003,,,
288750,3/31/2004,,,
288750,6/30/2004,,,
288750,9/30/2004,,,
288750,12/31/2004,,,
288750,3/31/2005,,,
288750,6/30/2005,,,
288750,9/30/2005,,,
288750,12/31/2005,,,
296456,12/31/2014,Antlers,OK,N
296456,3/31/2015,,,
296456,6/30/2015,,,
296456,9/30/2015,,,
296456,12/31/2015,Antlers,OK,N
296456,3/31/2016,,,
296456,6/30/2016,,,
296456,9/30/2016,,,
296456,12/31/2016,Antlers,OK,N
296456,3/31/2017,,,
296456,6/30/2017,,,
296456,9/30/2017,,,
299868,6/30/2003,,,
299868,9/30/2003,,,
299868,12/31/2003,Los Angeles,CA,H
299868,3/31/2004,,,
299868,6/30/2004,,,
299868,9/30/2004,,,
299868,12/31/2004,Los Angeles,CA,H
299868,3/31/2005,,,
299868,6/30/2005,,,
299868,9/30/2005,,,
299868,12/31/2005,Los Angeles,CA,H
299868,3/31/2006,,,
299868,6/30/2006,,,
299868,9/30/2006,,,
299868,12/31/2006,Los Angeles,CA,H
299868,3/31/2007,,,
299868,6/30/2007,,,
299868,9/30/2007,,,
299868,12/31/2007,Los Angeles,CA,H
299868,3/31/2008,,,
299868,6/30/2008,,,
299868,9/30/2008,,,
299868,12/31/2008,Claremont,CA,H
299868,3/31/2009,,,
299868,6/30/2009,,,
299868,9/30/2009,,,
299868,12/31/2009,Claremont,CA,H
299868,3/31/2010,,,
299868,6/30/2010,,,
299868,9/30/2010,,,
299868,12/31/2010,Claremont,CA,H
299868,3/31/2011,,,
299868,6/30/2011,,,
299868,9/30/2011,,,
299868,12/31/2011,Claremont,CA,H
299868,3/31/2012,,,
299868,6/30/2012,,,
299868,9/30/2012,,,
299868,12/31/2012,Claremont,CA,H
299868,3/31/2013,,,
299868,6/30/2013,,,
299868,9/30/2013,,,
299868,12/31/2013,Claremont,CA,H
299868,3/31/2014,,,
299868,6/30/2014,,,
299868,9/30/2014,,,
299868,12/31/2014,Claremont,CA,H
299868,3/31/2015,,,
299868,6/30/2015,,,
299868,9/30/2015,,,
299868,12/31/2015,Claremont,CA,H
299868,3/31/2016,,,
299868,6/30/2016,,,
299868,9/30/2016,,,
299868,12/31/2016,Claremont,CA,H
299868,3/31/2017,,,
299868,6/30/2017,,,
299868,9/30/2017,,,
300063,6/30/2003,,,
300063,9/30/2003,,,
300063,12/31/2003,,,
300063,3/31/2004,,,
300063,6/30/2004,,,
300063,9/30/2004,,,
300063,12/31/2004,,,
300063,3/31/2005,,,
300063,6/30/2005,,,
300063,9/30/2005,,,
300063,12/31/2005,,,
300063,3/31/2006,,,
300063,6/30/2006,,,
300063,9/30/2006,,,
300063,12/31/2006,,,
300063,3/31/2007,,,
300063,6/30/2007,,,
300063,9/30/2007,,,
300063,12/31/2007,,,
300063,3/31/2008,,,
300063,6/30/2008,,,
300063,9/30/2008,,,
300063,12/31/2008,Alhambra,CA,A
300063,3/31/2009,,,
300063,6/30/2009,,,
300063,9/30/2009,,,
300063,12/31/2009,Alhambra,CA,A
300063,3/31/2010,,,
300063,6/30/2010,,,
300063,9/30/2010,,,
300063,12/31/2010,Alhambra,CA,A
300063,3/31/2011,,,
300063,6/30/2011,,,
300063,9/30/2011,,,
300063,12/31/2011,Alhambra,CA,A
300063,3/31/2012,,,
300063,6/30/2012,,,
300063,9/30/2012,,,
300063,12/31/2012,Alhambra,CA,A
300063,3/31/2013,,,
300063,6/30/2013,,,
300063,9/30/2013,,,
300063,12/31/2013,Alhambra,CA,A
300063,3/31/2014,,,
300063,6/30/2014,,,
300063,9/30/2014,,,
300063,12/31/2014,Alhambra,CA,A
300063,3/31/2015,,,
300063,6/30/2015,,,
300063,9/30/2015,,,
300063,12/31/2015,Alhambra,CA,A
300063,3/31/2016,,,
300063,6/30/2016,,,
300063,9/30/2016,,,
300063,12/31/2016,Alhambra,CA,A
300063,3/31/2017,,,
300063,6/30/2017,,,
300063,9/30/2017,,,
311377,12/31/2007,,,
322850,6/30/2003,,,
322850,9/30/2003,,,
322850,12/31/2003,Stilwell,OK,N
322850,3/31/2004,,,
322850,6/30/2004,,,
322850,9/30/2004,,,
322850,12/31/2004,Stilwell,OK,N
322850,3/31/2005,,,
322850,6/30/2005,,,
322850,9/30/2005,,,
322850,12/31/2005,Stilwell,OK,N
322850,3/31/2006,,,
322850,6/30/2006,,,
322850,9/30/2006,,,
322850,12/31/2006,Stilwell,OK,N
322850,3/31/2007,,,
322850,6/30/2007,,,
322850,9/30/2007,,,
322850,12/31/2007,Stilwell,OK,N
322850,3/31/2008,,,
322850,6/30/2008,,,
322850,9/30/2008,,,
322850,12/31/2008,Stilwell,OK,N
322850,3/31/2009,,,
322850,6/30/2009,,,
322850,9/30/2009,,,
322850,12/31/2009,Stilwell,OK,N
322850,3/31/2010,,,
322850,6/30/2010,,,
322850,9/30/2010,,,
322850,12/31/2010,Stilwell,OK,N
322850,3/31/2011,,,
322850,6/30/2011,,,
322850,9/30/2011,,,
322850,12/31/2011,Stilwell,OK,N
322850,3/31/2012,,,
322850,6/30/2012,,,
322850,9/30/2012,,,
322850,12/31/2012,Stilwell,OK,N
322850,3/31/2013,,,
322850,6/30/2013,,,
322850,9/30/2013,,,
322850,12/31/2013,Stilwell,OK,N
322850,3/31/2014,,,
322850,6/30/2014,,,
322850,9/30/2014,,,
322850,12/31/2014,Stilwell,OK,N
322850,3/31/2015,,,
322850,6/30/2015,,,
322850,9/30/2015,,,
322850,12/31/2015,Stilwell,OK,N
322850,3/31/2016,,,
322850,6/30/2016,,,
322850,9/30/2016,,,
322850,12/31/2016,Stilwell,OK,N
322850,3/31/2017,,,
322850,6/30/2017,,,
322850,9/30/2017,,,
332224,6/30/2003,,,
332224,9/30/2003,,,
332224,12/31/2003,Durham,NC,B
332224,3/31/2004,,,
332224,6/30/2004,,,
332224,9/30/2004,,,
332224,12/31/2004,Durham,NC,B
332224,3/31/2005,,,
332224,6/30/2005,,,
332224,9/30/2005,,,
332224,12/31/2005,Durham,NC,B
332224,3/31/2006,,,
332224,6/30/2006,,,
332224,9/30/2006,,,
332224,12/31/2006,Durham,NC,B
332224,3/31/2007,,,
332224,6/30/2007,,,
332224,9/30/2007,,,
332224,12/31/2007,Durham,NC,B
332224,3/31/2008,,,
332224,6/30/2008,,,
332224,9/30/2008,,,
332224,12/31/2008,Durham,NC,B
332224,3/31/2009,,,
332224,6/30/2009,,,
332224,9/30/2009,,,
332224,12/31/2009,Durham,NC,B
332224,3/31/2010,,,
332224,6/30/2010,,,
332224,9/30/2010,,,
332224,12/31/2010,Durham,NC,B
332224,3/31/2011,,,
332224,6/30/2011,,,
332224,9/30/2011,,,
332224,12/31/2011,Durham,NC,B
332224,3/31/2012,,,
332224,6/30/2012,,,
332224,9/30/2012,,,
332224,12/31/2012,Durham,NC,B
332224,3/31/2013,,,
332224,6/30/2013,,,
332224,9/30/2013,,,
332224,12/31/2013,Durham,NC,B
332224,3/31/2014,,,
332224,6/30/2014,,,
332224,9/30/2014,,,
332224,12/31/2014,Durham,NC,B
332224,3/31/2015,,,
332224,6/30/2015,,,
332224,9/30/2015,,,
332224,12/31/2015,Durham,NC,B
332224,3/31/2016,,,
332224,6/30/2016,,,
332224,9/30/2016,,,
332224,12/31/2016,Durham,NC,B
332224,3/31/2017,,,
332224,6/30/2017,,,
332224,9/30/2017,,,
338851,9/30/2008,,,
338851,12/31/2008,,,
338851,3/31/2009,,,
338851,6/30/2009,,,
338851,9/30/2009,,,
338851,12/31/2009,,,
338851,3/31/2010,,,
338851,6/30/2010,,,
338851,9/30/2010,,,
338851,12/31/2010,,,
338851,3/31/2011,,,
338851,6/30/2011,,,
338851,9/30/2011,,,
338851,12/31/2011,,,
338851,3/31/2012,,,
338851,6/30/2012,,,
338851,9/30/2012,,,
338851,12/31/2012,,,
338851,3/31/2013,,,
338851,6/30/2013,,,
338851,9/30/2013,,,
338851,12/31/2013,,,
338851,3/31/2014,,,
338851,6/30/2014,,,
338851,9/30/2014,,,
338851,12/31/2014,,,
338851,3/31/2015,,,
338851,6/30/2015,,,
338851,9/30/2015,,,
338851,12/31/2015,,,
338851,3/31/2016,,,
338851,6/30/2016,,,
338851,9/30/2016,,,
338851,12/31/2016,,,
338851,3/31/2017,,,
338851,6/30/2017,,,
338851,9/30/2017,,,
364270,12/31/2003,Hagatna,GU,A
364270,3/31/2004,Hagatna,GU,A
364270,6/30/2004,Hagatna,GU,A
364270,9/30/2004,Hagatna,GU,A
364270,12/31/2004,Hagatna,GU,A
364270,3/31/2005,Hagatna,GU,A
364270,6/30/2005,Hagatna,GU,A
364270,9/30/2005,Hagatna,GU,A
364270,12/31/2005,Hagatna,GU,A
364270,3/31/2006,Hagatna,GU,A
364270,6/30/2006,Hagatna,GU,A
364270,9/30/2006,Hagatna,GU,A
364270,12/31/2006,Hagatna,GU,A
364270,12/31/2007,Hagatna,GU,A
364270,3/31/2008,,,
364270,6/30/2008,,,
364270,9/30/2008,,,
364270,12/31/2008,Hagatna,GU,A
364270,3/31/2009,,,
364270,6/30/2009,,,
364270,9/30/2009,,,
364270,12/31/2009,Hagatna,GU,A
364270,3/31/2010,,,
364270,6/30/2010,,,
364270,9/30/2010,,,
364270,12/31/2010,Hagatna,GU,A
364270,3/31/2011,,,
364270,6/30/2011,,,
364270,9/30/2011,,,
364270,12/31/2011,Hagatna,GU,A
364270,3/31/2012,,,
364270,6/30/2012,,,
364270,9/30/2012,,,
364270,12/31/2012,Hagatna,GU,A
364270,3/31/2013,,,
364270,6/30/2013,,,
364270,9/30/2013,,,
364270,12/31/2013,Hagatna,GU,A
364270,3/31/2014,,,
364270,6/30/2014,,,
364270,9/30/2014,,,
364270,12/31/2014,Hagatna,GU,A
364270,3/31/2015,,,
364270,6/30/2015,,,
364270,9/30/2015,,,
364270,12/31/2015,Hagatna,GU,A
364270,3/31/2016,,,
364270,6/30/2016,,,
364270,9/30/2016,,,
364270,12/31/2016,Hagatna,GU,A
364270,3/31/2017,,,
364270,6/30/2017,,,
364270,9/30/2017,,,
365745,12/31/2013,Marshalltown,IA,N
365745,3/31/2014,,,
365745,6/30/2014,,,
365745,9/30/2014,,,
365745,12/31/2014,Marshalltown,IA,N
365745,3/31/2015,,,
365745,6/30/2015,,,
365745,9/30/2015,,,
365745,12/31/2015,Marshalltown,IA,N
365745,3/31/2016,,,
365745,6/30/2016,,,
365745,9/30/2016,,,
365745,12/31/2016,Marshalltown,IA,N
365745,3/31/2017,,,
365745,6/30/2017,,,
365745,9/30/2017,,,
370833,6/30/2003,,,
370833,9/30/2003,,,
370833,12/31/2003,Savannah,GA,B
370833,3/31/2004,,,
370833,6/30/2004,,,
370833,9/30/2004,,,
370833,12/31/2004,Savannah,GA,B
370833,3/31/2005,,,
370833,6/30/2005,,,
370833,9/30/2005,,,
370833,12/31/2005,Savannah,GA,B
370833,3/31/2006,,,
370833,6/30/2006,,,
370833,9/30/2006,,,
370833,12/31/2006,Savannah,GA,B
370833,3/31/2007,,,
370833,6/30/2007,,,
370833,9/30/2007,,,
370833,12/31/2007,Savannah,GA,B
370833,3/31/2008,,,
370833,6/30/2008,,,
370833,9/30/2008,,,
370833,12/31/2008,Savannah,GA,B
370833,3/31/2009,,,
370833,6/30/2009,,,
370833,9/30/2009,,,
370833,12/31/2009,Savannah,GA,B
370833,3/31/2010,,,
370833,6/30/2010,,,
370833,9/30/2010,,,
370833,12/31/2010,Savannah,GA,B
370833,3/31/2011,,,
370833,6/30/2011,,,
370833,9/30/2011,,,
370833,12/31/2011,Savannah,GA,B
370833,3/31/2012,,,
370833,6/30/2012,,,
370833,9/30/2012,,,
370833,12/31/2012,Savannah,GA,B
370833,3/31/2013,,,
370833,6/30/2013,,,
370833,9/30/2013,,,
370833,12/31/2013,Savannah,GA,B
370833,3/31/2014,,,
370833,6/30/2014,,,
370833,9/30/2014,,,
370833,12/31/2014,Savannah,GA,B
370833,3/31/2015,,,
370833,6/30/2015,,,
370833,9/30/2015,,,
370833,12/31/2015,Savannah,GA,B
370833,3/31/2016,,,
370833,6/30/2016,,,
370833,9/30/2016,,,
370833,12/31/2016,Savannah,GA,B
370833,3/31/2017,,,
370833,6/30/2017,,,
370833,9/30/2017,,,
382069,12/31/2003,Zapata,TX,H
382069,3/31/2004,,,
382069,6/30/2004,,,
382069,9/30/2004,,,
382069,12/31/2004,Zapata,TX,H
382069,3/31/2005,,,
382069,6/30/2005,,,
382069,9/30/2005,,,
382069,12/31/2005,Zapata,TX,H
382069,3/31/2006,,,
382069,6/30/2006,,,
382069,9/30/2006,,,
382069,12/31/2006,Zapata,TX,H
382069,3/31/2007,,,
382069,6/30/2007,,,
382069,9/30/2007,,,
382069,12/31/2007,Zapata,TX,H
382069,12/31/2008,Zapata,TX,H
382069,3/31/2009,Zapata,TX,H
382069,6/30/2009,Zapata,TX,H
382069,9/30/2009,Zapata,TX,H
382069,12/31/2009,Zapata,TX,H
382069,3/31/2010,Zapata,TX,H
382069,6/30/2010,Zapata,TX,H
382069,9/30/2010,Zapata,TX,H
382069,12/31/2010,Zapata,TX,H
382069,3/31/2011,Zapata,TX,H
382069,6/30/2011,Zapata,TX,H
382069,9/30/2011,Zapata,TX,H
382069,12/31/2011,Zapata,TX,H
382069,3/31/2012,Zapata,TX,H
382069,6/30/2012,Zapata,TX,H
382069,9/30/2012,Zapata,TX,H
382069,12/31/2012,Zapata,TX,H
382069,3/31/2013,Zapata,TX,H
382069,6/30/2013,Zapata,TX,H
382069,9/30/2013,Zapata,TX,H
382069,12/31/2013,Zapata,TX,H
382069,3/31/2014,Zapata,TX,H
382069,6/30/2014,Zapata,TX,H
382069,9/30/2014,Zapata,TX,H
382069,12/31/2014,Zapata,TX,H
382069,3/31/2015,,,
382069,6/30/2015,,,
382069,9/30/2015,,,
382069,12/31/2015,Zapata,TX,H
382069,3/31/2016,,,
382069,6/30/2016,,,
382069,9/30/2016,,,
382069,12/31/2016,Zapata,TX,H
382069,3/31/2017,,,
382069,6/30/2017,,,
382069,9/30/2017,,,
382667,12/31/2010,Los Angeles,CA,A
382667,3/31/2011,Los Angeles,CA,A
382667,6/30/2011,Los Angeles,CA,A
382667,9/30/2011,Los Angeles,CA,A
382667,12/31/2011,Los Angeles,CA,A
382667,3/31/2012,Los Angeles,CA,A
382667,6/30/2012,Los Angeles,CA,A
382667,9/30/2012,Los Angeles,CA,A
382667,12/31/2012,Los Angeles,CA,A
382667,3/31/2013,Los Angeles,CA,A
382667,6/30/2013,Los Angeles,CA,A
382667,9/30/2013,Los Angeles,CA,A
382667,12/31/2013,Los Angeles,CA,A
382667,3/31/2014,Los Angeles,CA,A
382667,6/30/2014,Los Angeles,CA,A
382667,9/30/2014,Los Angeles,CA,A
382667,12/31/2014,Los Angeles,CA,A
382667,3/31/2015,,,
382667,6/30/2015,,,
382667,9/30/2015,,,
382667,12/31/2015,Los Angeles,CA,A
382667,3/31/2016,,,
382667,6/30/2016,,,
382872,12/31/2003,San Francisco,CA,A
382872,3/31/2004,San Francisco,CA,A
382872,6/30/2004,San Francisco,CA,A
382872,9/30/2004,San Francisco,CA,A
382872,12/31/2004,San Francisco,CA,A
396253,6/30/2003,,,
396253,9/30/2003,,,
396253,12/31/2003,Shawnee,OK,N
396253,3/31/2004,,,
396253,6/30/2004,,,
396253,9/30/2004,,,
396253,12/31/2004,Shawnee,OK,N
396253,3/31/2005,,,
396253,6/30/2005,,,
396253,9/30/2005,,,
396253,12/31/2005,Shawnee,OK,N
396253,3/31/2006,,,
396253,6/30/2006,,,
396253,9/30/2006,,,
396253,12/31/2006,Shawnee,OK,N
396253,3/31/2007,,,
396253,6/30/2007,,,
396253,9/30/2007,,,
396253,12/31/2007,Shawnee,OK,N
396253,3/31/2008,,,
396253,6/30/2008,,,
396253,9/30/2008,,,
396253,12/31/2008,Shawnee,OK,N
396253,3/31/2009,,,
396253,6/30/2009,,,
396253,9/30/2009,,,
396253,12/31/2009,Shawnee,OK,N
396253,3/31/2010,,,
396253,6/30/2010,,,
396253,9/30/2010,,,
396253,12/31/2010,Shawnee,OK,N
396253,3/31/2011,,,
396253,6/30/2011,,,
396253,9/30/2011,,,
396253,12/31/2011,Shawnee,OK,N
396253,3/31/2012,,,
396253,6/30/2012,,,
396253,9/30/2012,,,
396253,12/31/2012,Shawnee,OK,N
396253,3/31/2013,,,
396253,6/30/2013,,,
396253,9/30/2013,,,
396253,12/31/2013,Shawnee,OK,N
396253,3/31/2014,,,
396253,6/30/2014,,,
396253,9/30/2014,,,
396253,12/31/2014,Shawnee,OK,N
396253,3/31/2015,,,
396253,6/30/2015,,,
396253,9/30/2015,,,
396253,12/31/2015,Shawnee,OK,N
396253,3/31/2016,,,
396253,6/30/2016,,,
396253,9/30/2016,,,
396253,12/31/2016,Shawnee,OK,N
396253,3/31/2017,,,
396253,6/30/2017,,,
396253,9/30/2017,,,
405173,12/31/2003,Baltimore,MD,B
405173,3/31/2004,Baltimore,MD,B
405173,6/30/2004,Baltimore,MD,B
405173,9/30/2004,Baltimore,MD,B
405173,12/31/2004,Baltimore,MD,B
405173,3/31/2005,Baltimore,MD,B
405173,6/30/2005,Baltimore,MD,B
405173,9/30/2005,Baltimore,MD,B
405173,12/31/2005,Baltimore,MD,B
405173,3/31/2006,Baltimore,MD,B
405173,6/30/2006,Baltimore,MD,B
405173,9/30/2006,Baltimore,MD,B
405173,12/31/2006,Baltimore,MD,B
405173,12/31/2007,Baltimore,MD,B
405173,3/31/2008,,,
405173,6/30/2008,,,
405173,9/30/2008,,,
405173,12/31/2008,Baltimore,MD,B
405173,3/31/2009,,,
405173,6/30/2009,,,
405173,9/30/2009,,,
405173,12/31/2009,Baltimore,MD,B
405173,3/31/2010,,,
405173,6/30/2010,,,
405173,9/30/2010,,,
405173,12/31/2010,Baltimore,MD,B
405173,3/31/2011,,,
405173,6/30/2011,,,
405173,9/30/2011,,,
405173,12/31/2011,Baltimore,MD,B
405173,3/31/2012,,,
405173,6/30/2012,,,
405173,9/30/2012,,,
405173,12/31/2012,Baltimore,MD,B
405173,3/31/2013,,,
405173,6/30/2013,,,
405173,9/30/2013,,,
405874,12/31/2003,Monterey Park,CA,A
408875,12/31/2003,Orlando,FL,B
408875,3/31/2004,Orlando,FL,B
408875,6/30/2004,Orlando,FL,B
408875,9/30/2004,Orlando,FL,B
408875,12/31/2004,Orlando,FL,B
408875,12/31/2007,,,
408875,3/31/2008,,,
408875,6/30/2008,,,
408875,9/30/2008,,,
408875,12/31/2008,,,
408875,3/31/2009,,,
408875,6/30/2009,,,
408875,9/30/2009,,,
408875,12/31/2009,,,
408875,3/31/2010,,,
408875,6/30/2010,,,
408875,9/30/2010,,,
408875,12/31/2010,,,
408875,3/31/2011,,,
408875,6/30/2011,,,
408875,9/30/2011,,,
408875,12/31/2011,,,
408875,3/31/2012,,,
408875,6/30/2012,,,
408875,9/30/2012,,,
408875,12/31/2012,,,
408875,3/31/2013,,,
408875,6/30/2013,,,
408875,9/30/2013,,,
408875,12/31/2013,,,
408875,3/31/2014,,,
408875,6/30/2014,,,
408875,9/30/2014,,,
408875,12/31/2014,,,
408875,3/31/2015,,,
408875,6/30/2015,,,
408875,9/30/2015,,,
408875,12/31/2015,,,
408875,3/31/2016,,,
408875,6/30/2016,,,
408875,9/30/2016,,,
408875,12/31/2016,,,
408875,3/31/2017,,,
408875,6/30/2017,,,
408875,9/30/2017,,,
423065,12/31/2008,Diamond Bar,CA,H
439972,12/31/2003,Martinsville,VA,B
439972,3/31/2004,Martinsville,VA,B
439972,6/30/2004,Martinsville,VA,B
439972,9/30/2004,Martinsville,VA,B
439972,12/31/2004,Martinsville,VA,B
439972,3/31/2005,Martinsville,VA,B
439972,6/30/2005,Martinsville,VA,B
439972,9/30/2005,Martinsville,VA,B
439972,12/31/2005,Martinsville,VA,B
439972,3/31/2006,Martinsville,VA,B
439972,6/30/2006,Martinsville,VA,B
439972,9/30/2006,Martinsville,VA,B
439972,12/31/2006,Martinsville,VA,B
439972,12/31/2007,Martinsville,VA,B
439972,3/31/2008,,,
439972,6/30/2008,,,
439972,9/30/2008,,,
439972,12/31/2008,Martinsville,VA,B
439972,3/31/2009,,,
439972,6/30/2009,,,
439972,9/30/2009,,,
439972,12/31/2009,Martinsville,VA,B
439972,3/31/2010,,,
439972,6/30/2010,,,
449850,6/30/2003,,,
449850,9/30/2003,,,
449850,12/31/2003,Tulsa,OK,B
449850,3/31/2004,,,
449850,6/30/2004,,,
449850,9/30/2004,,,
449850,12/31/2004,Tulsa,OK,B
449850,3/31/2005,,,
449850,6/30/2005,,,
449850,9/30/2005,,,
449850,12/31/2005,Tulsa,OK,B
449850,3/31/2006,,,
449850,6/30/2006,,,
449850,9/30/2006,,,
449850,12/31/2006,Tulsa,OK,B
449850,3/31/2007,,,
449850,6/30/2007,,,
449850,9/30/2007,,,
449850,12/31/2007,Tulsa,OK,B
449850,3/31/2008,,,
449850,6/30/2008,,,
449850,9/30/2008,,,
449850,12/31/2008,Tulsa,OK,B
449850,3/31/2009,,,
449850,6/30/2009,,,
449850,9/30/2009,,,
449850,12/31/2009,Tulsa,OK,B
449850,3/31/2010,,,
449850,6/30/2010,,,
449850,9/30/2010,,,
449850,12/31/2010,Tulsa,OK,B
481074,12/31/2003,Miami,FL,H
481074,3/31/2004,Miami,FL,H
481074,6/30/2004,Miami,FL,H
481074,9/30/2004,Miami,FL,H
481074,12/31/2004,Miami,FL,H
481074,3/31/2005,Miami,FL,H
481074,6/30/2005,Miami,FL,H
481074,9/30/2005,Miami,FL,H
481074,12/31/2005,Miami,FL,H
481074,3/31/2006,Miami,FL,H
481074,6/30/2006,Miami,FL,H
481074,9/30/2006,Miami,FL,H
481074,12/31/2006,Miami,FL,H
481074,12/31/2007,Miami,FL,H
481074,12/31/2008,Miami,FL,H
488970,12/31/2003,Monterey Park,CA,A
488970,3/31/2004,Monterey Park,CA,A
488970,6/30/2004,Monterey Park,CA,A
488970,9/30/2004,Monterey Park,CA,A
488970,12/31/2004,Monterey Park,CA,A
488970,3/31/2005,Monterey Park,CA,A
488970,6/30/2005,Monterey Park,CA,A
488970,9/30/2005,Monterey Park,CA,A
488970,12/31/2005,Monterey Park,CA,A
492173,12/31/2003,Washington,DC,B
492173,3/31/2004,Washington,DC,B
492173,6/30/2004,Washington,DC,B
492173,9/30/2004,Washington,DC,B
492173,12/31/2004,Washington,DC,B
492173,3/31/2005,Washington,DC,B
492173,6/30/2005,Washington,DC,B
492173,9/30/2005,Washington,DC,B
492173,12/31/2005,Washington,DC,B
492173,3/31/2006,Washington,DC,B
492173,6/30/2006,Washington,DC,B
492173,9/30/2006,Washington,DC,B
492173,12/31/2006,Washington,DC,B
492173,3/31/2007,Washington,DC,B
492173,6/30/2007,Washington,DC,B
492173,9/30/2007,Washington,DC,B
492173,12/31/2007,Washington,DC,B
492173,3/31/2008,Washington,DC,B
492173,6/30/2008,Washington,DC,B
492173,9/30/2008,Washington,DC,B
492173,12/31/2008,Washington,DC,B
492173,3/31/2009,Washington,DC,B
492173,6/30/2009,Washington,DC,B
492173,9/30/2009,Washington,DC,B
492173,12/31/2009,Washington,DC,B
492173,3/31/2010,Washington,DC,B
492173,6/30/2010,Washington,DC,B
492173,9/30/2010,Washington,DC,B
492173,12/31/2010,Washington,DC,B
492173,3/31/2011,Washington,DC,B
492173,6/30/2011,Washington,DC,B
492173,9/30/2011,Washington,DC,B
492173,12/31/2011,Washington,DC,B
492173,3/31/2012,Washington,DC,B
492173,6/30/2012,Washington,DC,B
492173,9/30/2012,Washington,DC,B
492173,12/31/2012,Washington,DC,B
497954,9/30/2007,,,
497954,12/31/2007,,,
497954,3/31/2008,,,
497954,6/30/2008,,,
497954,9/30/2008,,,
497954,12/31/2008,Mercedes,TX,H
497954,3/31/2009,,,
497954,6/30/2009,,,
497954,9/30/2009,,,
497954,12/31/2009,Mercedes,TX,H
497954,3/31/2010,,,
497954,6/30/2010,,,
497954,9/30/2010,,,
497954,12/31/2010,Mercedes,TX,H
497954,3/31/2011,,,
497954,6/30/2011,,,
497954,9/30/2011,,,
497954,12/31/2011,Mercedes,TX,H
497954,3/31/2012,,,
497954,6/30/2012,,,
497954,9/30/2012,,,
497954,12/31/2012,Mercedes,TX,H
497954,3/31/2013,,,
497954,6/30/2013,,,
497954,9/30/2013,,,
497954,12/31/2013,Mercedes,TX,H
497954,3/31/2014,,,
497954,6/30/2014,,,
497954,9/30/2014,,,
497954,12/31/2014,Mercedes,TX,H
497954,3/31/2015,,,
497954,6/30/2015,,,
497954,9/30/2015,,,
497954,12/31/2015,Mercedes,TX,H
497954,3/31/2016,,,
497954,6/30/2016,,,
497954,9/30/2016,,,
497954,12/31/2016,Mercedes,TX,H
497954,3/31/2017,,,
497954,6/30/2017,,,
497954,9/30/2017,,,
499985,12/31/2007,,,
499985,3/31/2008,,,
499985,6/30/2008,,,
499985,9/30/2008,,,
510871,6/30/2003,,,
510871,9/30/2003,,,
510871,12/31/2003,Santurce,PR,H
510871,3/31/2004,,,
510871,6/30/2004,,,
510871,9/30/2004,,,
510871,12/31/2004,Santurce,PR,H
510871,3/31/2005,,,
510871,6/30/2005,,,
510871,9/30/2005,,,
510871,12/31/2005,Santurce,PR,H
510871,3/31/2006,,,
510871,6/30/2006,,,
510871,9/30/2006,,,
510871,12/31/2006,Santurce,PR,H
510871,3/31/2007,,,
510871,6/30/2007,,,
510871,12/31/2007,Santurce,PR,H
510871,3/31/2008,Santurce,PR,H
510871,6/30/2008,Santurce,PR,H
510871,9/30/2008,Santurce,PR,H
510871,12/31/2008,Santurce,PR,H
510871,3/31/2009,Santurce,PR,H
510871,6/30/2009,Santurce,PR,H
510871,9/30/2009,Santurce,PR,H
510871,12/31/2009,Santurce,PR,H
510871,3/31/2010,Santurce,PR,H
510871,6/30/2010,Santurce,PR,H
510871,9/30/2010,Santurce,PR,H
